Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-November-2010,400.10,405.00,396.00,399.65,399.625325238508239375,1153,106,460768.00,681,59.06,9.00,-0.45
19-November-2010,415.00,415.00,392.50,395.25,399.378182725911133300,4006,192,1599909.00,2993,74.71,22.50,-19.75
18-November-2010,405.50,413.70,391.50,403.90,401.170922198858516070,3329,285,1335498.00,1524,45.78,22.20,-1.60
16-November-2010,419.15,421.00,406.00,408.15,413.329829172141918528,2283,210,943632.00,1230,53.88,15.00,-11.00
15-November-2010,419.90,424.95,415.00,416.55,419.026469031233456855,1889,122,791541.00,1420,75.17,9.95,-3.35
12-November-2010,422.00,426.25,411.00,413.45,418.636513610118229309,3637,252,1522581.00,2171,59.69,15.25,-8.55
11-November-2010,428.05,435.00,420.30,424.70,428.914949494949494949,4950,180,2123129.00,3509,70.89,14.70,-3.35
10-November-2010,435.00,437.00,423.70,426.35,429.090291055874229870,4707,250,2019728.00,2672,56.77,13.30,-8.65
9-November-2010,431.00,438.90,428.00,436.35,434.348141745894554883,5785,385,2512704.00,3130,54.11,10.90,5.35
8-November-2010,425.00,435.00,425.00,427.45,429.594655797101449275,2208,162,948545.00,1223,55.39,10.00,2.45
5-November-2010,420.10,437.95,420.10,424.30,425.257048092868988391,1809,60,769290.00,1409,77.89,17.85,4.20
4-November-2010,424.00,425.95,414.00,417.45,421.362564102564102564,1950,204,821657.00,1229,63.03,11.95,-6.55
3-November-2010,433.00,436.00,421.00,422.60,425.544320249545100077,3847,184,1637069.00,2951,76.71,15.00,-10.40
2-November-2010,423.00,455.00,421.40,426.45,436.507171811661989398,12828,721,5599514.00,4532,35.33,33.60,3.45
1-November-2010,424.95,429.70,420.00,422.80,423.927939317319848293,791,48,335327.00,506,63.97,9.70,-2.15
29-October-2010,419.00,422.00,411.15,417.20,419.795484727755644090,53463,250,22443526.00,52348,97.91,10.85,-1.80
28-October-2010,418.00,424.00,415.00,422.50,419.546495956873315363,1484,141,622607.00,869,58.56,9.00,4.50
27-October-2010,419.00,424.90,411.00,417.75,416.753178294573643410,3225,247,1344029.00,2007,62.23,13.90,-1.25
26-October-2010,425.00,425.00,410.50,415.10,418.527623917057236188,7041,380,2946853.00,4748,67.43,14.50,-9.90
25-October-2010,439.95,439.95,423.00,423.55,424.590016708437761069,4788,145,2032937.00,3555,74.25,16.95,-16.40
22-October-2010,435.00,437.70,418.55,424.70,426.502001143510577472,5247,433,2237856.00,2794,53.25,19.15,-10.30
21-October-2010,436.00,437.50,433.00,434.80,435.399259650978318350,1891,109,823340.00,979,51.77,4.50,-1.20
20-October-2010,436.00,442.00,431.10,434.75,436.442058623040218132,2934,189,1280521.00,1387,47.27,10.90,-1.25
19-October-2010,439.70,440.65,435.40,436.75,437.913086350190167629,7099,188,3108745.00,3505,49.37,5.25,-2.95
18-October-2010,445.75,451.00,427.00,433.20,432.681255728689275893,4364,199,1888221.00,2579,59.10,24.00,-12.55
15-October-2010,435.20,439.70,433.00,435.10,436.912417030921159138,6177,236,2698808.00,3082,49.89,6.70,-0.10
14-October-2010,435.00,445.75,435.00,438.30,439.839944755620348346,26066,966,11464868.00,13335,51.16,10.75,3.30
13-October-2010,418.00,429.00,418.00,426.00,425.297596831321171497,26257,867,11167039.00,17037,64.89,11.00,8.00
12-October-2010,416.00,420.95,407.05,417.00,416.308815327581116105,30481,381,12689509.00,26695,87.58,13.90,1.00
11-October-2010,400.00,421.00,396.00,415.50,411.940923896949955581,6754,465,2782249.00,4322,63.99,25.00,15.50
8-October-2010,405.90,406.00,398.00,398.05,401.995101469559132260,2858,184,1148902.00,1459,51.05,8.00,-7.85
7-October-2010,408.00,409.70,402.00,405.80,406.169645390070921985,3525,181,1431748.00,2709,76.85,7.70,-2.20
6-October-2010,419.75,424.05,405.00,409.55,415.520334318621954948,9811,396,4076670.00,6703,68.32,19.05,-10.20
5-October-2010,421.00,421.00,414.00,414.95,417.815531135531135531,6825,306,2851591.00,3615,52.97,7.00,-6.05
4-October-2010,412.05,426.40,410.00,414.80,417.824323170210948842,11709,552,4892305.00,5551,47.41,16.40,2.75
1-October-2010,399.00,421.80,396.05,413.15,413.178408978051445029,50345,1783,20801467.00,22659,45.01,25.75,14.15
30-September-2010,389.00,398.60,389.00,394.25,393.186438206343419613,13715,556,5392552.00,5588,40.74,9.60,5.25
29-September-2010,385.00,390.00,385.00,386.45,385.824918566775244299,4912,148,1895172.00,3686,75.04,5.00,1.45
28-September-2010,387.65,387.65,384.10,385.80,385.239989321943406300,3746,114,1443109.00,2814,75.12,3.55,-1.85
27-September-2010,394.95,394.95,384.05,385.20,387.204227707538965817,14949,424,5788316.00,10822,72.39,10.90,-9.75
24-September-2010,394.95,394.95,385.00,385.40,385.976156583629893238,5620,214,2169186.00,3930,69.93,9.95,-9.55
23-September-2010,393.00,396.00,384.00,386.55,390.866047576644192850,31444,1170,12290392.00,13427,42.70,12.00,-6.45
22-September-2010,386.00,390.00,383.00,385.00,385.012811763163036176,747282,313,287713144.00,744056,99.57,7.00,-1.00
21-September-2010,392.00,396.00,382.20,385.05,388.136150910792713658,13889,453,5390823.00,8855,63.76,13.80,-6.95
20-September-2010,382.95,392.85,378.00,390.25,385.055026129726406394,16265,599,6262920.00,7815,48.05,14.85,7.30
17-September-2010,385.00,385.00,378.60,379.80,381.438164754953076120,4795,187,1828996.00,3378,70.45,6.40,-5.20
16-September-2010,383.00,386.80,383.00,383.80,383.885832045337454920,9705,245,3725612.00,7921,81.62,3.80,0.80
15-September-2010,385.00,385.00,378.65,380.70,380.987353324641460234,107380,250,40910422.00,101956,94.95,6.35,-4.30
14-September-2010,385.00,388.00,380.35,382.55,384.343754565376186997,20535,252,7892499.00,15687,76.39,7.65,-2.45
13-September-2010,383.90,384.00,378.50,379.55,380.208945760562568447,17349,294,6596245.00,13525,77.96,5.50,-4.35
9-September-2010,385.15,386.80,377.00,381.50,381.645925110132158590,5448,241,2079207.00,3259,59.82,9.80,-3.65
8-September-2010,380.05,385.00,380.05,384.50,384.108147929865920141,6787,171,2606942.00,5053,74.45,4.95,4.45
7-September-2010,394.80,394.80,378.50,383.80,383.822666061431381449,6609,244,2536684.00,3651,55.24,16.30,-11.00
6-September-2010,378.40,382.45,374.35,380.95,379.033243759401037705,59169,355,22427018.00,54703,92.45,8.10,2.55
3-September-2010,370.00,383.00,370.00,376.15,378.365426695842450765,4570,187,1729130.00,3323,72.71,13.00,6.15
2-September-2010,384.05,389.00,378.05,379.75,381.957140217993718825,5413,293,2067534.00,3214,59.38,10.95,-4.30
1-September-2010,380.05,385.00,378.55,383.85,381.489492705126489091,7471,331,2850108.00,3955,52.94,6.45,3.80
31-August-2010,381.90,390.00,373.00,375.00,379.780067440989134507,5338,297,2027266.00,3317,62.14,17.00,-6.90
30-August-2010,387.00,391.00,382.00,383.40,386.801342764656516005,8341,189,3226310.00,6515,78.11,9.00,-3.60
27-August-2010,387.00,389.00,382.05,385.45,385.949278438030560271,4712,197,1818593.00,2688,57.05,6.95,-1.55
26-August-2010,396.70,396.70,385.00,385.30,388.631396957123098201,7230,218,2809805.00,4654,64.37,11.70,-11.40
25-August-2010,394.00,395.95,386.00,388.55,391.218800648298217179,8638,182,3379348.00,7219,83.57,9.95,-5.45
24-August-2010,395.00,397.00,388.75,392.00,393.317584994138335287,8530,266,3354999.00,5020,58.85,8.25,-3.00
23-August-2010,392.00,394.85,389.00,391.65,392.540405524537173082,3403,145,1335815.00,2606,76.58,5.85,-0.35
20-August-2010,397.60,397.60,389.00,391.70,391.698825503355704697,4768,171,1867620.00,3588,75.25,8.60,-5.90
19-August-2010,398.00,399.80,392.30,393.85,395.951139709892027483,9169,208,3630476.00,6547,71.40,7.50,-4.15
18-August-2010,395.00,398.00,392.00,394.15,394.976413667977018445,3307,89,1306187.00,2479,74.96,6.00,-0.85
17-August-2010,403.00,403.00,393.00,395.80,396.590230664857530529,5159,158,2046009.00,4518,87.58,10.00,-7.20
16-August-2010,404.20,407.75,403.00,404.35,404.706955530216647662,1754,84,709856.00,1363,77.71,4.75,0.15
13-August-2010,410.80,411.40,402.10,404.45,406.420712571534059442,5417,186,2201581.00,2943,54.33,9.30,-6.35
12-August-2010,409.95,412.25,404.00,405.15,406.447733580018501387,12972,251,5272440.00,10832,83.50,8.25,-4.80
11-August-2010,421.00,424.00,404.00,406.70,407.311517736865738661,17816,418,7256662.00,13835,77.65,20.00,-14.30
10-August-2010,418.00,424.00,404.15,417.70,414.729423868312757201,4860,294,2015585.00,2589,53.27,19.85,-0.30
9-August-2010,405.65,408.50,402.00,405.00,405.312322274881516587,2110,87,855209.00,1345,63.74,6.50,-0.65
6-August-2010,409.85,409.85,399.00,402.35,402.374005542147135067,11187,242,4501358.00,7448,66.58,10.85,-7.50
5-August-2010,408.00,409.95,405.00,405.30,406.264968152866242038,1570,99,637836.00,770,49.04,4.95,-2.70
4-August-2010,410.50,412.00,404.30,405.45,408.130492676431424766,3004,190,1226024.00,918,30.56,7.70,-5.05
3-August-2010,405.00,417.40,404.95,408.75,412.622195600087126987,18364,552,7577394.00,9753,53.11,12.45,3.75
2-August-2010,405.00,407.90,401.05,402.00,403.536144578313253012,5644,311,2277558.00,3805,67.42,6.85,-3.00
30-July-2010,394.95,408.00,392.05,401.45,401.780383890931922145,22298,601,8958899.00,12821,57.50,15.95,6.50
29-July-2010,395.00,396.00,385.20,391.95,389.915830595756015271,11263,306,4391622.00,7750,68.81,10.80,-3.05
28-July-2010,402.75,402.75,392.00,394.70,396.251933251933251933,4914,168,1947182.00,3841,78.16,10.75,-8.05
27-July-2010,406.00,407.00,397.20,399.50,402.142841318194405981,18055,462,7260689.00,11461,63.48,9.80,-6.50
26-July-2010,399.95,406.90,395.00,403.90,402.771492714707047585,22717,494,9149760.00,11381,50.10,11.90,3.95
23-July-2010,397.50,404.00,395.00,396.55,397.823570924488355681,9919,346,3946012.00,6242,62.93,9.00,-0.95
22-July-2010,396.50,398.00,392.00,394.95,394.884861407249466950,4221,195,1666809.00,2421,57.36,6.00,-1.55
21-July-2010,398.80,400.00,393.05,394.80,396.688253012048192771,1992,166,790203.00,874,43.88,6.95,-4.00
20-July-2010,407.00,408.00,392.00,395.15,400.899628252788104089,2959,269,1186262.00,1586,53.60,16.00,-11.85
19-July-2010,404.00,407.00,395.00,403.65,400.522892190739460953,11576,384,4636453.00,5759,49.75,12.00,-0.35
16-July-2010,405.00,407.00,399.85,402.15,402.101222632925789024,7034,333,2828380.00,3357,47.73,7.15,-2.85
15-July-2010,395.00,398.00,390.00,397.00,392.111285056988487752,104758,222,41076794.00,102972,98.30,8.00,2.00
14-July-2010,391.80,396.35,390.00,394.30,394.220865467009425878,4668,326,1840223.00,3191,68.36,6.35,2.50
13-July-2010,391.80,391.80,386.00,386.85,387.039091084151742730,5193,132,2009894.00,3399,65.45,5.80,-4.95
12-July-2010,388.50,393.00,385.55,390.15,388.989515072083879423,3052,224,1187196.00,1345,44.07,7.45,1.65
9-July-2010,393.00,398.00,388.15,389.10,390.454701834862385321,3488,124,1361906.00,2212,63.42,9.85,-3.90
8-July-2010,388.00,396.90,386.10,387.15,390.483751160631383472,5385,288,2102755.00,2084,38.70,10.80,-0.85
7-July-2010,389.90,391.65,386.20,387.75,389.946353641557443948,104145,216,40610963.00,101439,97.40,5.45,-2.15
6-July-2010,392.00,392.00,383.00,386.50,386.620794078061911170,2972,255,1149037.00,1439,48.42,9.00,-5.50
5-July-2010,388.95,396.90,387.00,393.65,391.974899598393574297,2988,215,1171221.00,1401,46.89,9.90,4.70
2-July-2010,394.00,394.00,385.00,386.00,389.364068441064638783,2104,144,819222.00,1036,49.24,9.00,-8.00
1-July-2010,387.00,390.90,385.00,388.05,387.496830163496830163,2997,156,1161328.00,1568,52.32,5.90,1.05
30-June-2010,387.90,392.00,376.00,388.35,382.811013896037056098,9715,473,3719009.00,5704,58.71,16.00,0.45
29-June-2010,390.00,390.00,383.00,385.35,386.538516151934682286,2817,180,1088879.00,1303,46.25,7.00,-4.65
28-June-2010,392.50,400.00,387.00,389.15,391.512315270935960591,5887,437,2304833.00,3553,60.35,13.00,-3.35
25-June-2010,392.40,393.80,390.00,391.90,392.457301667508842849,5937,264,2330019.00,2886,48.61,3.80,-0.50
24-June-2010,385.00,391.90,382.00,385.35,388.152294175073218353,3073,189,1192792.00,2252,73.28,9.90,0.35
23-June-2010,394.00,394.00,385.50,388.70,389.674277016742770167,1314,98,512032.00,911,69.33,8.50,-5.30
22-June-2010,385.15,391.90,385.15,389.00,389.826129666011787819,1018,91,396843.00,557,54.72,6.75,3.85
21-June-2010,394.00,395.00,386.25,388.20,389.066576086956521739,3680,202,1431765.00,2050,55.71,8.75,-5.80
18-June-2010,391.00,394.00,387.00,388.95,389.897786720321931589,4970,251,1937792.00,2643,53.18,7.00,-2.05
17-June-2010,386.00,390.50,385.00,389.25,387.841146610928635413,3349,287,1298880.00,1990,59.42,5.50,3.25
16-June-2010,388.00,388.00,382.55,383.90,384.294117647058823529,2737,124,1051813.00,1852,67.67,5.45,-4.10
15-June-2010,382.00,385.00,381.00,383.00,383.088402096492406934,37205,430,14252804.00,34616,93.04,4.00,1.00
14-June-2010,382.50,382.50,375.05,380.95,380.289623717217787913,2631,136,1000542.00,1744,66.29,7.45,-1.55
11-June-2010,382.50,383.00,375.05,379.05,379.985577981300182787,104493,177,39705833.00,102857,98.43,7.95,-3.45
10-June-2010,381.80,381.80,375.00,376.50,378.109219544550077382,4523,150,1710188.00,3592,79.42,6.80,-5.30
9-June-2010,373.50,384.50,373.50,377.15,378.349934550894471108,16043,397,6069868.00,11887,74.09,11.00,3.65
8-June-2010,371.45,403.25,371.45,374.45,387.536418093325618597,58762,2418,22772415.00,14770,25.14,31.80,3.00
7-June-2010,378.00,378.00,362.15,367.80,366.033430839949853740,2393,202,875918.00,1113,46.51,15.85,-10.20
4-June-2010,388.00,388.00,376.30,378.30,380.253968253968253968,1323,117,503076.00,783,59.18,11.70,-9.70
3-June-2010,379.50,380.00,377.00,377.70,379.309523809523809523,546,35,207103.00,434,79.49,3.00,-1.80
2-June-2010,379.00,382.80,372.00,377.40,377.793493635077793493,707,110,267100.00,336,47.52,10.80,-1.60
1-June-2010,386.00,387.00,374.00,376.95,380.688779688779688779,1221,145,464821.00,709,58.07,13.00,-9.05
31-May-2010,380.00,390.00,365.00,384.00,381.085652473202871472,10169,326,3875260.00,6674,65.63,25.00,4.00
28-May-2010,384.00,387.50,380.00,381.00,382.132716049382716049,2268,147,866677.00,1727,76.15,7.50,-3.00
27-May-2010,381.00,385.00,379.00,383.45,381.144122383252818035,1242,93,473381.00,790,63.61,6.00,2.45
26-May-2010,374.50,382.00,374.50,380.35,380.186257999326372515,2969,119,1128773.00,1665,56.08,7.50,5.85
25-May-2010,389.00,389.00,379.00,380.00,380.977496249374895815,5999,199,2285484.00,4102,68.38,10.00,-9.00
24-May-2010,395.00,395.00,390.00,390.00,391.173362685745734727,1817,99,710762.00,962,52.94,5.00,-5.00
21-May-2010,390.10,398.00,381.25,390.30,389.493581685902563516,26253,308,10225375.00,23542,89.67,16.75,0.20
20-May-2010,393.50,398.05,391.00,393.25,394.177715654952076677,7512,174,2961063.00,6662,88.68,7.05,-0.25
19-May-2010,393.65,400.00,393.65,397.85,395.933699199050726787,6742,176,2669385.00,5376,79.74,6.35,4.20
18-May-2010,392.00,401.00,390.00,400.00,399.488949914999346148,15294,244,6109784.00,13587,88.84,11.00,8.00
17-May-2010,389.00,394.00,382.10,392.00,387.870297585626052779,3562,149,1381594.00,2027,56.91,11.90,3.00
14-May-2010,391.00,395.00,389.00,391.80,391.250000000000000000,4692,155,1835745.00,3832,81.67,6.00,0.80
13-May-2010,385.10,395.00,385.00,394.50,390.320277640059494298,4034,215,1574552.00,3639,90.21,10.00,9.40
12-May-2010,382.80,386.00,375.00,384.60,382.892947742262810755,7884,326,3018728.00,3793,48.11,11.00,1.80
11-May-2010,379.00,385.00,372.00,375.30,374.210210464035161862,11831,146,4427281.00,10501,88.76,13.00,-3.70
10-May-2010,375.00,378.00,367.00,375.85,374.938616582684379294,2183,133,818491.00,1380,63.22,11.00,0.85
7-May-2010,370.00,374.80,361.00,365.15,364.754295103046755009,27997,622,10212026.00,18323,65.45,13.80,-4.85
6-May-2010,379.00,382.00,378.00,378.25,379.770218901559837462,7629,179,2897267.00,6785,88.94,4.00,-0.75
5-May-2010,380.00,380.40,370.50,380.10,376.628239026969857218,5673,189,2136612.00,4084,71.99,9.90,0.10
4-May-2010,393.55,393.55,375.00,382.45,383.528382625818911652,26407,552,10127834.00,20625,78.10,18.55,-11.10
3-May-2010,399.00,399.00,386.00,390.55,390.513850247973872021,16534,451,6456756.00,8365,50.59,13.00,-8.45
30-April-2010,396.00,396.75,389.05,395.05,393.149747883170012367,10511,233,4132397.00,8361,79.55,7.70,-0.95
29-April-2010,398.70,398.70,388.00,393.20,392.679744260389421679,3441,203,1351211.00,1608,46.73,10.70,-5.50
28-April-2010,383.00,395.00,382.00,393.25,390.624437105974181927,6662,302,2602340.00,4657,69.90,13.00,10.25
27-April-2010,397.00,398.90,381.35,395.25,392.624749928551014575,6998,352,2747588.00,1689,24.14,17.55,-1.75
26-April-2010,400.00,403.70,394.00,394.75,398.032437911809427268,1973,140,785318.00,950,48.15,9.70,-5.25
23-April-2010,400.00,405.00,398.00,401.95,401.453442523506217773,6594,217,2647184.00,5117,77.60,7.00,1.95
22-April-2010,400.00,403.00,390.20,398.55,398.274016110471806674,21725,452,8652503.00,13515,62.21,12.80,-1.45
21-April-2010,389.00,398.50,389.00,397.25,395.223201084277969443,16232,427,6415263.00,11356,69.96,9.50,8.25
20-April-2010,394.00,394.00,384.95,387.70,388.137618937108377813,4309,201,1672485.00,3105,72.06,9.05,-6.30
19-April-2010,385.00,386.50,380.50,385.70,384.444693420248523120,4909,156,1887239.00,3775,76.90,6.00,0.70
16-April-2010,384.00,394.00,384.00,388.10,389.064868406683411597,18314,620,7125334.00,8272,45.17,10.00,4.10
15-April-2010,385.00,388.85,380.20,385.25,385.835126543587235603,16358,446,6311491.00,8880,54.29,8.65,0.25
13-April-2010,381.00,385.00,379.30,384.10,382.524255051497759257,12719,279,4865326.00,9005,70.80,5.70,3.10
12-April-2010,376.00,388.00,376.00,382.05,382.476499341981575484,21276,476,8137570.00,12262,57.63,12.00,6.05
9-April-2010,373.00,380.00,369.00,375.40,375.306838545580669402,34598,666,12984866.00,13414,38.77,11.00,2.40
8-April-2010,369.10,375.45,359.00,370.10,365.142211042508321264,39357,655,14370902.00,22813,57.96,16.45,1.00
7-April-2010,363.90,375.50,363.45,369.50,369.938291897815218135,14601,618,5401469.00,6349,43.48,12.05,5.60
6-April-2010,363.00,363.90,358.10,361.65,360.617864819679961786,4187,137,1509907.00,2716,64.87,5.80,-1.35
5-April-2010,354.15,364.00,354.00,362.85,360.465616596235113330,2603,209,938292.00,1581,60.74,10.00,8.70
1-April-2010,354.90,356.80,351.20,356.00,354.116170763260025873,3865,159,1368659.00,2337,60.47,5.60,1.10
31-March-2010,360.20,366.85,350.05,356.00,357.769156549006995256,12437,493,4449575.00,8324,66.93,16.80,-4.20
30-March-2010,362.15,367.00,356.10,359.10,360.644695339171738162,107792,442,38874613.00,102725,95.30,10.90,-3.05
29-March-2010,353.00,367.45,346.00,359.70,357.135113946635668135,443892,510,158529420.00,412714,92.98,21.45,6.70
26-March-2010,355.00,360.00,352.55,354.85,358.842648576906061052,393298,531,141132096.00,352325,89.58,7.45,-0.15
25-March-2010,356.70,360.00,351.20,353.40,359.328330330211406583,151509,273,54441476.00,141211,93.20,8.80,-3.30
23-March-2010,356.95,356.95,350.00,353.00,351.723847751161346948,467130,295,164300761.00,465004,99.54,6.95,-3.95
22-March-2010,359.00,359.00,353.00,353.80,355.101563319975994466,371581,697,131948994.00,229395,61.73,6.00,-5.20
19-March-2010,359.00,363.70,354.00,359.85,357.734402417625268083,20516,303,7339279.00,13153,64.11,9.70,0.85
18-March-2010,354.00,359.75,353.00,356.25,357.906514909004683146,16869,271,6037525.00,5651,33.50,6.75,2.25
17-March-2010,358.00,359.00,351.05,354.75,356.643258694616484040,10495,308,3742971.00,5143,49.00,7.95,-3.25
16-March-2010,355.90,357.00,351.10,355.85,354.386775762936753648,4522,229,1602537.00,2529,55.93,5.90,-0.05
15-March-2010,349.90,360.00,349.90,355.05,357.243731392656301687,15115,459,5399739.00,4370,28.91,10.10,5.15
12-March-2010,346.00,354.00,345.80,350.35,351.159728565835834529,7663,495,2690937.00,1922,25.08,8.20,4.35
11-March-2010,352.00,354.00,346.00,349.90,350.426859710434348477,8012,324,2807620.00,2269,28.32,8.00,-2.10
10-March-2010,354.25,358.95,348.00,349.70,354.954533453028462797,18937,309,6721774.00,14078,74.34,10.95,-4.55
9-March-2010,360.00,363.15,336.00,353.10,353.624522996585659771,39832,778,14085572.00,13841,34.75,27.15,-6.90
8-March-2010,360.00,368.95,354.25,360.05,363.382137357560825377,48705,758,17698527.00,16881,34.66,14.70,0.05
5-March-2010,350.00,361.95,350.00,356.65,356.552309763152619068,34917,579,12449737.00,7490,21.45,11.95,6.65
4-March-2010,350.00,352.50,345.00,348.85,346.237886095433555669,48725,465,16870441.00,42285,86.78,7.50,-1.15
3-March-2010,358.80,360.00,348.00,351.60,355.008628384409401963,6722,206,2386368.00,4399,65.44,12.00,-7.20
2-March-2010,356.50,363.00,352.10,354.95,356.951582684153436544,10141,284,3619846.00,4279,42.20,10.90,-1.55
26-February-2010,345.00,370.00,335.00,353.35,352.315059277038330060,54996,963,19375919.00,13614,24.75,35.00,8.35
25-February-2010,343.00,355.55,340.45,354.45,349.829893666075146366,71567,863,25036276.00,24494,34.23,15.10,11.45
24-February-2010,335.00,359.95,335.00,348.40,343.027540187040303524,120188,360,41227794.00,86889,72.29,24.95,13.40
23-February-2010,344.40,344.70,336.65,344.20,341.399628453187589672,120577,164,41164943.00,108351,89.86,8.05,-0.20
22-February-2010,342.00,345.85,334.05,341.85,343.224147483045181010,52345,407,17966068.00,26145,49.95,11.80,-0.15
19-February-2010,363.90,365.00,326.10,339.20,347.925448366133143500,87094,1006,30302219.00,48922,56.17,38.90,-24.70
18-February-2010,366.95,369.50,355.50,358.15,358.600696621386276558,28710,312,10295426.00,14572,50.76,14.00,-8.80
17-February-2010,374.75,375.75,360.05,365.45,369.882843059867740181,57009,417,21086651.00,3618,6.35,15.70,-9.30
16-February-2010,374.25,374.25,361.25,370.45,368.055963583505470124,26142,351,9621719.00,4877,18.66,13.00,-3.80
15-February-2010,375.75,375.95,361.55,369.70,370.395101920622975493,61126,522,22640771.00,10296,16.84,14.40,-6.05
11-February-2010,366.00,380.00,357.00,367.55,365.727269934881435065,65112,529,23813234.00,3699,5.68,23.00,1.55
10-February-2010,355.05,362.00,355.00,358.85,358.124194702934860415,11176,173,4002396.00,2122,18.99,7.00,3.80
9-February-2010,358.00,364.95,350.55,354.50,358.945209493114561968,3413,239,1225080.00,1020,29.89,14.40,-3.50
8-February-2010,357.00,360.00,354.00,358.80,356.763015011178537208,3131,164,1117025.00,1810,57.81,6.00,1.80
6-February-2010,352.25,356.50,351.85,353.15,353.181933842239185750,786,31,277601.00,201,25.57,4.65,0.90
5-February-2010,360.00,362.70,340.00,356.75,355.394975786924939467,6608,391,2348450.00,3552,53.75,22.70,-3.25
4-February-2010,362.00,377.00,356.00,365.90,367.203439330687694342,116418,1799,42749090.00,13055,11.21,21.00,3.90
3-February-2010,358.50,365.00,351.00,356.30,358.530339892543732795,293887,501,105367406.00,286238,97.40,14.00,-2.20
2-February-2010,350.00,365.00,347.00,358.45,358.263007662350799109,316352,706,113337219.00,294757,93.17,18.00,8.45
1-February-2010,336.50,351.00,336.00,345.25,345.383613397992556670,17734,310,6125033.00,3392,19.13,15.00,8.75
29-January-2010,343.70,353.00,332.05,342.55,344.872864899140015059,25233,574,8702177.00,5400,21.40,20.95,-1.15
28-January-2010,343.00,344.50,336.05,339.80,342.199635496985840459,21399,337,7322730.00,12226,57.13,8.45,-3.20
27-January-2010,356.15,357.75,339.00,340.70,345.545869145763901069,51309,576,17729613.00,38305,74.66,18.75,-15.45
25-January-2010,364.00,365.00,353.00,355.95,359.992870260343523819,18514,377,6664908.00,7147,38.60,12.00,-8.05
22-January-2010,361.00,361.00,348.00,356.45,354.570911170415554708,10492,420,3720158.00,5647,53.82,13.00,-4.55
21-January-2010,375.50,379.00,362.00,364.45,368.085386166389059349,11407,542,4198750.00,5926,51.95,17.00,-11.05
20-January-2010,380.10,385.00,368.00,383.15,377.304785602685029801,17281,511,6520204.00,11123,64.37,17.00,3.05
19-January-2010,384.00,389.00,376.30,378.85,382.953586132177681473,23075,502,8836654.00,8062,34.94,12.70,-5.15
18-January-2010,371.90,392.50,369.50,383.10,382.205861947614499019,99455,1738,38012284.00,40937,41.16,23.00,11.20
15-January-2010,370.05,379.00,368.10,369.55,373.626097195461357311,37368,751,13961660.00,14229,38.08,10.90,-0.50
14-January-2010,374.45,374.45,361.40,364.00,365.834458570802279701,11405,322,4172342.00,6763,59.30,13.05,-10.45
13-January-2010,376.75,377.00,366.55,371.60,371.728613341568869672,38856,461,14443887.00,9218,23.72,10.45,-5.15
12-January-2010,382.50,384.80,373.00,376.90,377.161120840630472854,41112,602,15505848.00,8149,19.82,11.80,-5.60
11-January-2010,378.15,391.80,375.05,380.05,383.314774576855541568,124721,1380,47807402.00,47581,38.15,16.75,1.90
8-January-2010,378.50,383.60,376.05,377.95,379.324963547474054378,46636,757,17690199.00,20398,43.74,7.55,-0.55
7-January-2010,365.65,377.30,357.00,373.30,370.021602070613220069,30136,593,11150971.00,7815,25.93,20.30,7.65
6-January-2010,369.95,369.95,364.25,365.20,366.848813640157386431,8387,226,3076761.00,5142,61.31,5.70,-4.75
5-January-2010,368.10,373.90,363.15,366.40,367.156878099712868702,15324,338,5626312.00,7421,48.43,10.75,-1.70
4-January-2010,354.20,375.80,354.20,368.25,368.518334523550780886,64414,1290,23737740.00,11866,18.42,21.60,14.05
31-December-2009,361.50,364.90,358.00,360.15,361.319920082415009521,32033,450,11574161.00,15166,47.34,6.90,-1.35
30-December-2009,352.10,365.00,352.00,354.75,357.065213166997007500,25731,508,9187645.00,5935,23.07,13.00,2.65
29-December-2009,358.00,358.85,349.00,350.50,354.735789340422838333,7899,202,2802058.00,5934,75.12,9.85,-7.50
24-December-2009,350.00,364.00,350.00,355.05,357.866299819196604040,63605,900,22762086.00,13695,21.53,14.00,5.05
23-December-2009,349.50,354.05,349.00,351.40,350.585658016682113067,43160,296,15131277.00,6302,14.60,5.05,1.90
22-December-2009,352.00,352.00,346.05,348.25,348.689540578358208955,34304,221,11961446.00,1450,4.23,5.95,-3.75
21-December-2009,350.05,360.00,346.00,347.65,353.022109646674966728,23293,597,8222944.00,4842,20.79,14.00,-2.40
18-December-2009,345.00,355.50,345.00,349.65,350.494619923637625824,8643,295,3029325.00,3730,43.16,10.50,4.65
17-December-2009,342.00,351.00,341.05,346.95,346.972650468672915638,32432,397,11253017.00,4619,14.24,9.95,4.95
16-December-2009,344.00,353.00,341.30,343.75,347.665342369712549661,17116,488,5950640.00,5276,30.82,11.70,-0.25
15-December-2009,348.00,351.95,342.30,345.45,349.621747057848499917,6033,245,2109268.00,2297,38.07,9.65,-2.55
14-December-2009,345.15,352.50,343.00,345.50,346.199742164209169285,24822,181,8593370.00,2259,9.10,9.50,0.35
11-December-2009,341.00,355.00,340.00,347.40,348.092919567997726303,56296,928,19596239.00,11087,19.69,15.00,6.40
