Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-November-2013,21.80,21.80,20.85,21.20,21.159358574610244988,56125,429,1187569.00,36446,64.94,0.95,-0.60
28-November-2013,21.80,21.80,20.00,21.00,20.693162459951551144,63985,483,1324052.00,37842,59.14,1.80,-0.80
27-November-2013,20.90,21.30,20.80,21.00,21.072327989311957247,59880,518,1261811.00,41468,69.25,0.50,0.10
26-November-2013,22.85,23.00,20.40,20.75,21.518976819304579137,84208,796,1812070.00,62049,73.69,2.60,-2.10
25-November-2013,22.85,23.15,22.55,22.85,22.939885053368079106,56026,559,1285230.00,38376,68.50,0.60,0.00
22-November-2013,22.85,23.20,22.65,22.80,22.832108262681998509,49657,444,1133774.00,28993,58.39,0.55,-0.05
21-November-2013,23.35,23.35,22.30,23.00,23.048201669087417838,40621,396,936241.00,26199,64.50,1.05,-0.35
20-November-2013,23.50,23.60,23.25,23.35,23.443249454888325770,33938,491,795617.00,23764,70.02,0.35,-0.15
19-November-2013,24.10,24.15,23.50,23.65,23.788792281584868245,52446,625,1247627.00,21824,41.61,0.65,-0.45
18-November-2013,23.70,25.25,23.70,24.15,24.422399678350675269,412872,2986,10083325.00,166137,40.24,1.55,0.45
14-November-2013,23.35,23.35,22.50,22.60,22.762502714047911992,27634,189,629019.00,14720,53.27,0.85,-0.75
13-November-2013,23.15,23.15,22.80,22.85,22.923238566131025957,8090,141,185449.00,5208,64.38,0.35,-0.30
12-November-2013,23.60,23.60,23.00,23.10,23.190903933434190620,52880,417,1226335.00,21755,41.14,0.60,-0.50
11-November-2013,23.60,23.65,23.40,23.50,23.514826268873931235,16491,363,387783.00,10090,61.18,0.25,-0.10
8-November-2013,23.90,23.90,23.30,23.50,23.547845804988662131,17640,250,415384.00,12124,68.73,0.60,-0.40
7-November-2013,23.60,24.35,23.60,23.85,24.086096567771960442,39537,593,952292.00,24507,61.98,0.75,0.25
6-November-2013,24.05,24.55,23.85,23.95,24.180109579943549726,30115,307,728184.00,22576,74.97,0.70,-0.10
5-November-2013,24.30,24.90,24.10,24.15,24.349875518672199170,42175,372,1026956.00,21672,51.39,0.80,-0.15
3-November-2013,24.00,24.60,24.00,24.30,24.242596158850778118,38426,412,931546.00,28041,72.97,0.60,0.30
1-November-2013,23.75,23.80,23.40,23.55,23.593287103524680973,48742,341,1149984.00,28250,57.96,0.40,-0.20
31-October-2013,23.60,23.70,23.40,23.60,23.524923237734369896,15307,217,360096.00,12416,81.11,0.30,0.00
30-October-2013,23.75,23.75,23.20,23.25,23.402994464016104680,15896,249,372014.00,10275,64.64,0.55,-0.50
29-October-2013,23.30,24.00,23.20,23.25,23.384148044692737430,14320,176,334861.00,6032,42.12,0.80,-0.05
28-October-2013,23.75,23.90,23.40,23.50,23.634265449683157955,17201,138,406533.00,11181,65.00,0.50,-0.25
25-October-2013,23.50,23.95,23.50,23.70,23.737244358517354922,33103,359,785774.00,19772,59.73,0.45,0.20
24-October-2013,24.10,24.30,23.75,23.80,24.051746936616614263,34031,281,818505.00,24264,71.30,0.55,-0.30
23-October-2013,23.55,24.30,23.55,24.00,24.046695811949565988,31566,294,759058.00,21115,66.89,0.75,0.45
22-October-2013,24.05,24.05,23.70,23.80,23.895145728391349021,39903,352,953488.00,32024,80.25,0.35,-0.25
21-October-2013,24.10,24.35,23.60,23.80,24.006070117256899206,33772,512,810733.00,22330,66.12,0.75,-0.30
18-October-2013,23.60,24.25,23.55,23.65,23.846099094467950492,25289,294,603044.00,16501,65.25,0.70,0.05
17-October-2013,24.70,24.70,23.50,23.60,23.826520674861158634,37993,542,905241.00,25222,66.39,1.20,-1.10
15-October-2013,24.50,24.50,23.20,23.45,23.847397468650662090,51277,503,1222823.00,33273,64.89,1.30,-1.05
14-October-2013,24.25,24.90,24.10,24.20,24.540150933164625604,44258,662,1086098.00,34585,78.14,0.80,-0.05
11-October-2013,24.75,25.00,24.00,24.35,24.679622379980144979,53387,743,1317571.00,28238,52.89,1.00,-0.40
10-October-2013,24.75,24.80,24.40,24.45,24.581855972612788849,32716,450,804220.00,25485,77.90,0.40,-0.30
9-October-2013,24.60,24.90,24.50,24.65,24.570754716981132075,17384,457,427138.00,11797,67.86,0.40,0.05
8-October-2013,25.15,25.40,24.70,24.85,25.006948503149555165,15399,286,385082.00,11245,73.02,0.70,-0.30
7-October-2013,26.00,26.00,25.05,25.05,25.210458046209971625,12335,200,310971.00,7907,64.10,0.95,-0.95
4-October-2013,25.55,25.75,25.10,25.30,25.493265878170506597,14627,268,372890.00,9157,62.60,0.65,-0.25
3-October-2013,25.75,26.00,25.30,25.70,25.769526011560693641,21625,288,557266.00,11357,52.52,0.70,-0.05
1-October-2013,26.00,26.50,25.50,25.85,25.928804126510112664,14734,250,382035.00,8614,58.46,1.00,-0.15
30-September-2013,26.35,26.45,25.80,26.05,26.096251326181775315,16966,382,442749.00,11692,68.91,0.65,-0.30
27-September-2013,26.75,27.00,26.05,26.25,26.431796801505174035,15945,244,421455.00,10098,63.33,0.95,-0.50
26-September-2013,26.30,27.00,26.25,26.50,26.409176333354934871,15431,283,407520.00,10349,67.07,0.75,0.20
25-September-2013,26.20,26.30,26.00,26.20,26.198193111236589497,37191,332,974337.00,31354,84.31,0.30,0.00
24-September-2013,26.20,26.50,26.00,26.10,26.156224439718632422,24452,380,639572.00,16138,66.00,0.50,-0.10
23-September-2013,26.75,27.00,26.20,26.30,26.367081113084665482,18579,278,489874.00,12979,69.86,0.80,-0.45
20-September-2013,27.00,27.45,26.70,26.75,26.994540097845771278,36997,464,998717.00,26792,72.42,0.75,-0.25
19-September-2013,27.50,27.80,26.65,27.25,27.359719397285293263,48182,647,1318246.00,25712,53.36,1.15,-0.25
18-September-2013,28.00,28.00,27.10,27.25,27.287031620002785903,35895,501,979468.00,16735,46.62,0.90,-0.75
17-September-2013,27.90,28.05,26.90,27.30,27.442897643556106532,98411,1327,2700683.00,51793,52.63,1.15,-0.60
16-September-2013,27.60,29.70,27.40,27.90,28.539337898897284244,848088,8323,24203870.00,304301,35.88,2.30,0.30
13-September-2013,27.00,27.00,25.35,25.60,25.647088970889708897,19512,218,500426.00,13893,71.20,1.65,-1.40
12-September-2013,25.50,26.10,25.50,25.65,25.732335649385355424,18710,270,481452.00,11154,59.62,0.60,0.15
11-September-2013,26.55,26.70,25.70,25.80,26.127221243673496689,44851,466,1171832.00,29717,66.26,1.00,-0.75
10-September-2013,28.00,28.30,26.30,26.65,26.920685521225001362,73404,776,1976086.00,34458,46.94,2.00,-1.35
6-September-2013,27.50,27.70,26.25,26.40,26.848931423203381869,51096,688,1371873.00,27211,53.25,1.45,-1.10
5-September-2013,28.65,29.50,27.20,27.40,28.282419564343852501,107011,1446,3026530.00,25659,23.98,2.30,-1.25
4-September-2013,25.70,28.60,25.25,27.75,27.524131303259832539,430789,5420,11857093.00,152959,35.51,3.35,2.05
3-September-2013,22.50,26.50,22.15,25.20,25.325859085290482076,161800,1935,4097724.00,48181,29.78,4.35,2.70
2-September-2013,21.55,23.45,21.55,22.40,22.198604401502952227,20493,387,454916.00,12972,63.30,1.90,0.85
30-August-2013,21.65,21.90,21.05,21.65,21.626282438141219070,13256,263,286678.00,7541,56.89,0.85,0.00
29-August-2013,21.00,21.80,20.40,21.40,21.472246416976799429,12629,311,271173.00,7531,59.63,1.40,0.40
28-August-2013,21.10,21.30,20.30,21.10,20.764541326067211625,27525,538,571544.00,10858,39.45,1.00,0.00
27-August-2013,22.15,22.40,21.10,21.25,21.408056324402762475,37213,474,796658.00,25664,68.97,1.30,-0.90
26-August-2013,23.10,23.75,22.55,22.65,22.828475753441647029,24189,369,552198.00,12961,53.58,1.20,-0.45
23-August-2013,23.65,23.65,22.65,23.00,23.027983312342569269,25408,376,585095.00,8763,34.49,1.00,-0.65
22-August-2013,21.20,22.85,21.10,22.50,21.876682655113724276,12926,275,282778.00,6205,48.00,1.75,1.30
21-August-2013,22.40,22.50,21.10,21.20,22.013637201302291295,16279,229,358360.00,10080,61.92,1.40,-1.20
20-August-2013,22.00,22.50,20.70,21.45,21.172467022172326690,21378,227,452625.00,15537,72.68,1.80,-0.55
19-August-2013,23.10,23.50,21.30,21.50,22.166935030166644033,51547,563,1142639.00,35094,68.08,2.20,-1.60
16-August-2013,25.35,25.35,22.90,23.25,23.865812173490462884,65848,692,1571516.00,43175,65.57,2.45,-2.10
14-August-2013,25.00,26.00,25.00,25.35,25.505370709981660990,22902,377,584124.00,14997,65.48,1.00,0.35
13-August-2013,26.00,26.00,25.00,25.20,25.282182835820895522,25728,376,650460.00,19401,75.41,1.00,-0.80
12-August-2013,25.80,27.60,25.10,25.55,25.720172538759347322,56567,576,1454913.00,28167,49.79,2.50,-0.25
8-August-2013,27.00,27.00,25.30,25.60,26.319621141253507951,42760,752,1125427.00,29065,67.97,1.70,-1.40
7-August-2013,26.75,27.15,26.30,26.90,26.799893560404470463,20669,316,553927.00,12441,60.19,0.85,0.15
6-August-2013,28.00,28.00,26.00,26.85,26.627385918341549740,31644,496,842597.00,19558,61.81,2.00,-1.15
5-August-2013,30.00,30.00,26.90,27.40,28.144390607528885575,13415,323,377557.00,6883,51.31,3.10,-2.60
2-August-2013,29.05,29.65,29.00,29.30,29.290736671678038626,8647,192,253277.00,4129,47.75,0.65,0.25
1-August-2013,30.40,30.95,29.85,30.10,30.230416379564917806,50795,692,1535554.00,14782,29.10,1.10,-0.30
31-July-2013,30.25,30.25,29.00,29.80,29.604633688165309956,31940,584,945572.00,7829,24.51,1.25,-0.45
30-July-2013,30.25,31.10,30.05,30.40,30.447330839850391023,14705,248,447728.00,11004,74.83,1.05,0.15
29-July-2013,32.00,32.00,30.80,30.85,30.944722222222222222,14400,247,445604.00,10767,74.77,1.20,-1.15
26-July-2013,32.00,32.80,31.70,32.05,31.995284321849966457,50682,742,1621585.00,19337,38.15,1.10,0.05
25-July-2013,32.25,32.80,31.90,32.00,32.079102084446819882,11226,297,360120.00,4568,40.69,0.90,-0.25
24-July-2013,32.85,33.05,32.40,32.50,32.536209335219236209,21210,152,690093.00,19441,91.66,0.65,-0.35
23-July-2013,33.05,33.30,32.95,33.05,33.060256161459344071,10306,163,340719.00,8473,82.21,0.35,0.00
22-July-2013,33.05,33.75,32.80,33.15,33.204793633166759207,10806,185,358811.00,7090,65.61,0.95,0.10
19-July-2013,33.65,33.65,33.20,33.25,33.303551609322974472,10812,190,360078.00,8773,81.14,0.45,-0.40
18-July-2013,33.25,33.55,33.25,33.35,33.401435406698564593,4180,65,139618.00,3279,78.44,0.30,0.10
17-July-2013,33.35,33.80,33.20,33.25,33.309100628090338099,7483,199,249252.00,4664,62.33,0.60,-0.10
16-July-2013,33.75,34.10,33.45,33.50,33.584676749210570051,6017,126,202079.00,4034,67.04,0.65,-0.25
15-July-2013,33.55,34.75,33.50,34.05,34.082431134793169023,53111,721,1810152.00,13113,24.69,1.25,0.50
12-July-2013,33.50,33.80,33.05,33.40,33.477867682056163731,10505,174,351685.00,7825,74.49,0.75,-0.10
11-July-2013,34.00,34.00,33.40,33.45,33.555555555555555555,13500,169,453000.00,10864,80.47,0.60,-0.55
10-July-2013,33.15,33.80,33.15,33.50,33.411198340986520515,6751,120,225559.00,5141,76.15,0.65,0.35
9-July-2013,33.80,34.40,33.30,33.50,33.535870303853994757,20602,293,690906.00,12658,61.44,1.10,-0.30
8-July-2013,33.00,33.70,33.00,33.45,33.222374978518645815,5819,78,193321.00,4220,72.52,0.70,0.45
5-July-2013,34.50,34.50,33.85,34.00,34.015152573144333496,14321,162,487131.00,13281,92.74,0.65,-0.50
4-July-2013,34.90,34.90,33.95,34.00,34.002987851283930433,35477,123,1206324.00,34416,97.01,0.95,-0.90
3-July-2013,33.05,34.15,33.05,34.00,33.942090787998428411,104353,443,3541959.00,102027,97.77,1.10,0.95
2-July-2013,33.95,34.00,33.60,33.75,33.721027614305115436,8836,147,297959.00,6753,76.43,0.40,-0.20
1-July-2013,33.00,34.00,33.00,33.80,33.689750692520775623,9747,151,328374.00,6332,64.96,1.00,0.80
28-June-2013,33.00,34.50,32.85,33.30,33.345042693447772419,22603,310,753698.00,15134,66.96,1.65,0.30
27-June-2013,32.70,33.20,32.55,32.90,32.857377517497500357,14002,246,460069.00,9098,64.98,0.65,0.20
26-June-2013,32.70,32.95,32.50,32.60,32.604311445185080130,14102,189,459786.00,10039,71.19,0.45,-0.10
25-June-2013,32.50,33.25,31.90,32.85,32.823587862111136589,13083,218,429431.00,9042,69.11,1.35,0.35
24-June-2013,33.15,33.20,32.65,32.75,32.837071362372567191,10790,200,354312.00,9379,86.92,0.55,-0.40
21-June-2013,32.75,33.60,32.75,33.15,33.056221346416794015,12433,185,410988.00,10795,86.83,0.85,0.40
20-June-2013,32.55,33.35,32.55,33.05,33.064558979808714133,11292,180,373365.00,9098,80.57,0.80,0.50
19-June-2013,33.00,33.50,33.00,33.30,33.202643691726661158,8473,98,281326.00,5899,69.62,0.50,0.30
18-June-2013,33.00,33.90,32.60,33.10,33.019746624635698566,16813,232,555161.00,10601,63.05,1.30,0.10
17-June-2013,33.05,33.80,32.80,33.25,33.229461330123382485,6646,126,220843.00,5052,76.02,1.00,0.20
14-June-2013,33.00,33.40,32.50,33.05,32.904387865655471289,22152,151,728898.00,17555,79.25,0.90,0.05
13-June-2013,32.20,32.70,32.10,32.35,32.344967960799095363,13265,126,429056.00,9663,72.85,0.60,0.15
12-June-2013,32.85,33.40,32.65,32.85,32.913135128013701638,22771,178,749465.00,16080,70.62,0.75,0.00
11-June-2013,33.85,33.85,33.00,33.20,33.305840163934426229,33184,178,1105221.00,28185,84.94,0.85,-0.65
10-June-2013,34.00,34.35,33.30,34.00,33.959756130170869321,37397,128,1269993.00,33490,89.55,1.05,0.00
7-June-2013,33.90,33.90,33.50,33.75,33.678316444035006909,17368,104,584925.00,13815,79.54,0.40,-0.15
6-June-2013,33.55,33.90,33.55,33.65,33.624607094746295464,8908,73,299528.00,6266,70.34,0.35,0.10
5-June-2013,33.90,34.45,33.50,33.70,33.868772026812245180,28942,263,980230.00,12302,42.51,0.95,-0.20
4-June-2013,34.95,34.95,33.30,33.45,33.415894196138631398,16937,125,565965.00,11474,67.75,1.65,-1.50
3-June-2013,33.65,33.85,33.25,33.30,33.354349838037945395,8644,87,288315.00,6979,80.74,0.60,-0.35
31-May-2013,34.10,34.10,33.60,33.65,33.726311354539709290,23735,136,800494.00,19927,83.96,0.50,-0.45
30-May-2013,34.00,34.50,33.85,34.00,34.020504519088088493,37065,166,1260970.00,31411,84.75,0.65,0.00
29-May-2013,34.75,34.90,34.10,34.20,34.349789154199457441,37231,225,1278877.00,26863,72.15,0.80,-0.55
28-May-2013,34.55,35.00,34.25,34.45,34.468668716008512650,16916,203,583072.00,11400,67.39,0.75,-0.10
27-May-2013,34.55,35.35,34.45,34.55,34.644254510921177587,15795,203,547206.00,8320,52.67,0.90,0.00
24-May-2013,35.90,35.90,34.50,34.90,34.859660043093129039,20885,178,728044.00,13329,63.82,1.40,-1.00
23-May-2013,35.05,35.35,34.55,34.60,34.980820810522834992,27217,163,952073.00,23144,85.04,0.80,-0.45
22-May-2013,35.70,35.70,35.25,35.25,35.357063260757757586,23332,121,824951.00,17663,75.70,0.45,-0.45
21-May-2013,35.35,35.60,35.25,35.30,35.347193347193347193,13468,93,476056.00,10924,81.11,0.35,-0.05
20-May-2013,35.05,35.75,35.05,35.50,35.486115437675225846,89884,297,3189634.00,84404,93.90,0.70,0.45
17-May-2013,35.70,35.80,35.35,35.50,35.532410757356488181,33168,207,1178539.00,27495,82.90,0.45,-0.20
16-May-2013,35.75,36.05,35.40,35.50,35.625968537215308757,17036,152,606924.00,12080,70.91,0.65,-0.25
15-May-2013,36.05,36.15,35.50,35.70,35.742545388277637303,43899,364,1569062.00,24295,55.34,0.65,-0.35
14-May-2013,37.70,37.95,35.55,35.85,36.785557637099507036,469203,2703,17259894.00,161435,34.41,2.40,-1.85
13-May-2013,35.95,38.00,35.70,36.80,36.735098501247871214,229591,1070,8434048.00,107327,46.75,2.30,0.85
11-May-2013,36.95,36.95,36.10,36.20,36.376653439153439153,3024,34,110003.00,2274,75.20,0.85,-0.75
10-May-2013,37.10,37.15,35.65,36.10,36.387983256636247822,38463,442,1399591.00,16654,43.30,1.50,-1.00
9-May-2013,38.00,38.15,36.50,37.45,37.517760076578578510,29251,294,1097432.00,13900,47.52,1.65,-0.55
8-May-2013,37.70,38.15,37.25,37.35,37.683196840708251060,30893,215,1164147.00,18178,58.84,0.90,-0.35
7-May-2013,37.90,38.20,37.20,37.70,37.695464614667133030,8577,111,323314.00,6643,77.45,1.00,-0.20
6-May-2013,38.20,38.40,37.50,37.90,38.038723999013401299,12163,147,462665.00,6839,56.23,0.90,-0.30
3-May-2013,38.35,38.65,38.00,38.10,38.193756449948400412,7752,84,296078.00,5720,73.79,0.65,-0.25
2-May-2013,39.90,39.90,38.35,38.55,38.674480613265192756,27003,189,1044327.00,20010,74.10,1.55,-1.35
30-April-2013,39.00,39.10,38.70,39.00,38.978360947645002280,92102,152,3589985.00,89816,97.52,0.40,0.00
29-April-2013,39.35,39.50,38.85,39.00,39.022707548519383911,104855,182,4091726.00,99056,94.47,0.65,-0.35
26-April-2013,39.85,40.25,39.30,39.40,39.585217391304347826,13800,156,546276.00,10243,74.22,0.95,-0.45
25-April-2013,39.05,40.50,39.05,39.75,39.828088797354298275,50497,379,2011199.00,31955,63.28,1.45,0.70
23-April-2013,39.00,39.50,39.00,39.30,39.197590483936559577,19672,120,771095.00,17281,87.85,0.50,0.30
22-April-2013,39.30,39.55,38.85,39.10,39.135513795246975565,20913,221,818441.00,13046,62.38,0.70,-0.20
18-April-2013,39.00,39.10,38.75,39.00,38.966997774520979210,18423,109,717889.00,14392,78.12,0.35,0.00
17-April-2013,39.00,39.10,38.50,39.00,38.893804913035682266,22308,138,867643.00,17542,78.64,0.60,0.00
16-April-2013,38.00,39.00,38.00,38.75,38.713529256023298914,26439,111,1023547.00,17039,64.45,1.00,0.75
15-April-2013,38.90,38.90,38.50,38.50,38.657187208941322570,16105,190,622574.00,11493,71.36,0.40,-0.40
12-April-2013,39.00,39.10,38.10,39.00,38.983357062202366341,142583,216,5558364.00,139696,97.98,1.00,0.00
11-April-2013,39.15,39.40,38.95,39.00,39.004182295718345875,129833,255,5064030.00,123686,95.27,0.45,-0.15
10-April-2013,38.75,39.30,38.75,39.15,39.005793309661745468,10702,59,417440.00,9382,87.67,0.55,0.40
9-April-2013,39.60,39.60,38.80,38.95,39.057063541024059222,12968,151,506492.00,7905,60.96,0.80,-0.65
8-April-2013,39.10,39.35,38.75,39.00,38.951722291629484204,11206,93,436493.00,9480,84.60,0.60,-0.10
5-April-2013,38.55,39.40,38.55,39.15,38.925515001860433650,29563,227,1150755.00,21102,71.38,0.85,0.60
4-April-2013,38.55,39.15,38.55,39.00,38.760707283969235409,26524,119,1028089.00,22760,85.81,0.60,0.45
3-April-2013,39.00,39.65,38.80,39.30,39.362936675169124986,45085,464,1774678.00,18365,40.73,0.85,0.30
2-April-2013,38.80,39.50,38.80,39.00,39.040919086012938589,62758,279,2450130.00,51394,81.89,0.70,0.20
1-April-2013,37.75,40.30,37.25,39.05,39.240928165884966674,109377,897,4292055.00,21823,19.95,3.05,1.30
28-March-2013,37.95,37.95,37.20,37.55,37.452384792162238438,49606,537,1857863.00,36886,74.36,0.75,-0.40
26-March-2013,37.55,38.95,37.50,38.00,37.960569645848980299,138472,516,5256476.00,126920,91.66,1.45,0.45
25-March-2013,38.00,38.20,37.40,37.75,37.769985805725916601,74678,639,2820587.00,60574,81.11,0.80,-0.25
22-March-2013,38.05,38.05,36.95,37.45,37.248878543571087234,64871,300,2416372.00,52407,80.79,1.10,-0.60
21-March-2013,38.65,38.65,37.50,37.55,37.971360077529264747,156844,253,5955580.00,148396,94.61,1.15,-1.10
20-March-2013,38.65,39.10,37.80,38.00,38.512079734219269102,150500,626,5796068.00,122404,81.33,1.30,-0.65
19-March-2013,39.00,39.50,38.45,39.00,38.597799880657317620,1243478,876,47995515.00,1192456,95.90,1.05,0.00
18-March-2013,39.20,39.30,38.45,39.00,38.880529476035311294,103423,465,4021141.00,84657,81.86,0.85,-0.20
15-March-2013,40.00,40.10,39.30,39.40,39.457021981053986940,108730,415,4290162.00,85234,78.39,0.80,-0.60
14-March-2013,39.95,40.75,39.20,40.00,39.921611268646639518,140709,631,5617330.00,109737,77.99,1.55,0.05
13-March-2013,39.40,40.25,38.70,39.95,39.419948543463982893,202501,1530,7982579.00,123299,60.89,1.55,0.55
12-March-2013,38.10,39.80,38.10,39.35,39.044582787782965652,242874,1776,9482914.00,161507,66.50,1.70,1.25
11-March-2013,36.80,39.10,36.80,38.85,37.952998949983353394,312376,1857,11855606.00,212574,68.05,2.30,2.05
8-March-2013,35.70,37.00,34.60,36.70,35.780167294553349083,156610,1823,5603532.00,70432,44.97,2.40,1.00
7-March-2013,31.50,36.30,30.60,35.70,34.658491277376015354,291770,2470,10112308.00,128525,44.05,5.70,4.20
6-March-2013,30.90,32.20,30.60,31.50,31.451390044947561178,60070,419,1889285.00,34176,56.89,1.60,0.60
5-March-2013,30.35,30.80,30.00,30.45,30.473863525747104059,51365,379,1565290.00,33748,65.70,0.80,0.10
4-March-2013,31.80,31.80,30.15,30.25,30.386882731486112500,29991,401,911333.00,17706,59.04,1.65,-1.55
1-March-2013,31.60,31.75,30.60,30.90,31.100802831035757671,37866,450,1177663.00,22447,59.28,1.15,-0.70
28-February-2013,32.75,33.85,30.60,31.55,32.374281385954008701,51488,764,1666887.00,26588,51.64,3.25,-1.20
27-February-2013,34.00,34.00,32.45,32.65,32.914110790604579972,33974,437,1118224.00,15189,44.71,1.55,-1.35
26-February-2013,34.85,35.00,32.90,33.30,33.998256703706168075,75145,693,2554799.00,33468,44.54,2.10,-1.55
25-February-2013,34.50,35.00,33.55,33.85,34.067396363009566491,34809,417,1185852.00,17143,49.25,1.45,-0.65
22-February-2013,34.95,34.95,34.30,34.45,34.559885714285714285,17500,193,604798.00,10108,57.76,0.65,-0.50
21-February-2013,34.75,35.15,34.55,34.80,34.862144878918125589,28617,260,997650.00,17380,60.73,0.60,0.05
20-February-2013,35.40,35.50,34.85,35.00,35.098269866483492894,23293,211,817544.00,12558,53.91,0.65,-0.40
19-February-2013,35.80,35.80,34.70,35.05,35.068685010964136662,42411,377,1487298.00,27759,65.45,1.10,-0.75
18-February-2013,34.10,35.75,32.90,34.80,34.347378556510889907,73738,827,2532707.00,17141,23.25,2.85,0.70
15-February-2013,35.00,35.30,33.60,34.10,34.260431702697516082,119851,763,4106147.00,59147,49.35,1.70,-0.90
14-February-2013,35.90,36.20,35.50,35.75,35.820024583752374566,44745,531,1602767.00,20554,45.94,0.70,-0.15
13-February-2013,36.25,36.50,35.50,35.60,35.844067603060408815,52542,319,1883319.00,36312,69.11,1.00,-0.65
12-February-2013,36.50,36.50,35.85,35.95,36.174353465858102412,73546,294,2660479.00,63335,86.12,0.65,-0.55
11-February-2013,36.65,36.65,35.95,36.30,36.275371456192337599,47583,362,1726091.00,27151,57.06,0.70,-0.35
8-February-2013,36.50,36.50,36.00,36.15,36.231092534540810402,43065,261,1560292.00,33637,78.11,0.50,-0.35
7-February-2013,36.90,37.20,36.20,36.25,36.523552833078101071,32650,258,1192494.00,23035,70.55,1.00,-0.65
6-February-2013,36.40,37.20,36.40,37.10,36.940725207877007401,96331,706,3558537.00,49523,51.41,0.80,0.70
5-February-2013,36.70,37.80,36.00,36.40,36.788285456582939295,109761,932,4037919.00,29364,26.75,1.80,-0.30
4-February-2013,36.95,37.25,36.00,36.40,36.565779342206577934,36364,298,1329678.00,20030,55.08,1.25,-0.55
1-February-2013,36.70,36.85,36.50,36.70,36.716847400782560089,44725,398,1642161.00,24935,55.75,0.35,0.00
31-January-2013,37.35,37.45,36.50,36.75,36.989169542998621799,81991,715,3032779.00,44650,54.46,0.95,-0.60
30-January-2013,37.50,37.60,37.10,37.40,37.448288665361506784,59252,374,2218886.00,27491,46.40,0.50,-0.10
29-January-2013,38.00,38.00,36.90,37.20,37.590897665165650428,139239,502,5234119.00,81224,58.33,1.10,-0.80
28-January-2013,38.00,38.80,37.80,37.90,38.174876156650154220,21398,247,816866.00,11658,54.48,1.00,-0.10
25-January-2013,37.50,38.35,37.20,38.05,37.732687211607953597,53963,514,2036169.00,24400,45.22,1.15,0.55
24-January-2013,38.70,38.95,37.60,37.65,38.122107103188331906,54919,445,2093628.00,26932,49.04,1.35,-1.05
23-January-2013,39.00,39.80,38.55,38.65,39.087193667317284753,92220,747,3604621.00,29084,31.54,1.25,-0.35
22-January-2013,39.95,40.00,38.75,38.90,39.255133173909458233,48508,445,1904188.00,20080,41.40,1.25,-1.05
21-January-2013,39.95,40.40,39.55,39.70,39.912370829642751697,67740,572,2703664.00,18053,26.65,0.85,-0.25
18-January-2013,40.30,40.85,39.60,39.75,40.139696795833701121,90632,714,3637941.00,37641,41.53,1.25,-0.55
17-January-2013,41.45,41.90,39.75,40.40,41.022123488134278359,141795,1446,5816732.00,53731,37.89,2.15,-1.05
16-January-2013,41.45,42.75,40.30,41.00,41.934644253201574621,579949,3749,24319955.00,187484,32.33,2.45,-0.45
15-January-2013,39.55,42.10,39.55,41.00,41.097777116574304806,403305,2880,16574939.00,160447,39.78,2.55,1.45
14-January-2013,39.25,39.45,38.95,39.10,39.144698421388812847,43836,297,1715947.00,18658,42.56,0.50,-0.15
11-January-2013,39.60,39.60,38.50,38.75,39.042333512352309344,74480,525,2907873.00,37381,50.19,1.10,-0.85
10-January-2013,39.45,39.70,38.70,38.80,39.136080856032618058,52241,412,2044508.00,28051,53.70,1.00,-0.65
9-January-2013,40.10,40.55,39.30,39.45,39.892046500618079482,76042,559,3033471.00,36507,48.01,1.25,-0.65
8-January-2013,39.90,41.70,38.95,39.95,40.522211596405271569,305336,1696,12372890.00,49485,16.21,2.75,0.05
7-January-2013,40.10,40.50,39.45,39.55,39.941126379394816041,85726,608,3423993.00,44579,52.00,1.05,-0.55
4-January-2013,40.50,40.50,39.40,39.50,39.681116103666853887,49852,402,1978183.00,27631,55.43,1.10,-1.00
3-January-2013,40.00,40.45,39.00,39.60,39.702265320082082645,124265,818,4933602.00,59861,48.17,1.45,-0.40
2-January-2013,38.40,41.00,38.40,39.85,39.938648567974118306,331663,1909,13246172.00,170587,51.43,2.60,1.45
1-January-2013,38.00,38.90,37.60,38.45,38.214919379373288713,82175,525,3140311.00,33176,40.37,1.30,0.45
31-December-2012,38.10,38.10,37.75,37.85,37.971953655613264083,25030,177,950438.00,13633,54.47,0.35,-0.25
28-December-2012,38.20,38.20,37.60,37.75,37.950305909919291851,30728,185,1166137.00,20524,66.79,0.60,-0.45
27-December-2012,38.20,38.40,37.70,37.80,37.958414480467407492,26187,169,994017.00,18248,69.68,0.70,-0.40
26-December-2012,38.75,38.80,37.10,38.00,38.020701210052745888,80575,542,3063518.00,40603,50.39,1.70,-0.75
24-December-2012,37.70,39.40,37.50,38.65,38.683307233584840000,189657,1238,7336560.00,54478,28.72,1.90,0.95
21-December-2012,37.75,38.10,37.70,37.80,37.900269335341647413,78341,327,2969145.00,56478,72.09,0.40,0.05
20-December-2012,37.90,38.70,37.80,38.00,38.144551750581130628,41729,291,1591734.00,18235,43.70,0.90,0.10
19-December-2012,37.85,38.70,37.50,38.25,38.193516418327110304,143285,765,5472558.00,68135,47.55,1.20,0.40
18-December-2012,37.40,37.60,37.15,37.50,37.317307991899049696,32095,218,1197699.00,20109,62.65,0.45,0.10
